timestamp,window,sample,ir_raw,red_raw,true_hr
2026-04-18T20:06:52.720,1,194,173140,145286,84.0
2026-04-18T20:06:52.759,1,195,173140,145286,84.0
2026-04-18T20:06:52.800,1,196,173140,145286,84.0
2026-04-18T20:06:52.840,1,197,173140,145286,84.0
2026-04-18T20:06:52.880,1,198,172681,144115,84.0
2026-04-18T20:06:52.919,1,199,172681,144115,84.0
2026-04-18T20:06:52.960,1,200,172681,144115,84.0
2026-04-18T20:06:53.000,1,201,172681,144115,84.0
2026-04-18T20:06:53.040,1,202,173302,145349,84.0
2026-04-18T20:06:53.080,1,203,173302,145349,84.0
2026-04-18T20:06:53.120,1,204,173302,145349,84.0
2026-04-18T20:06:53.159,1,205,173302,145349,84.0
2026-04-18T20:06:53.200,1,206,173966,147024,84.0
2026-04-18T20:06:53.240,1,207,173966,147024,84.0
2026-04-18T20:06:53.279,1,208,173966,147024,84.0
2026-04-18T20:06:53.320,1,209,173966,147024,84.0
2026-04-18T20:06:53.360,1,210,174152,147529,84.0
2026-04-18T20:06:53.399,1,211,174152,147529,84.0
2026-04-18T20:06:53.440,1,212,174152,147529,84.0
2026-04-18T20:06:53.479,1,213,174152,147529,84.0
2026-04-18T20:06:53.520,1,214,174336,147991,84.0
2026-04-18T20:06:53.559,1,215,174336,147991,84.0
2026-04-18T20:06:53.599,1,216,174336,147991,84.0
2026-04-18T20:06:53.639,1,217,174336,147991,84.0
2026-04-18T20:06:53.679,1,218,174513,148265,84.0
2026-04-18T20:06:53.719,1,219,174513,148265,84.0
2026-04-18T20:06:53.759,1,220,174513,148265,84.0
2026-04-18T20:06:53.799,1,221,174513,148265,84.0
2026-04-18T20:06:53.839,1,222,174825,149269,84.0
2026-04-18T20:06:53.879,1,223,174825,149269,84.0
2026-04-18T20:06:53.919,1,224,174825,149269,84.0
2026-04-18T20:06:53.958,1,225,174825,149269,84.0
2026-04-18T20:06:53.999,1,226,174938,149696,84.0
2026-04-18T20:06:54.039,1,227,174938,149696,84.0
2026-04-18T20:06:54.078,1,228,174938,149696,84.0
2026-04-18T20:06:54.119,1,229,174938,149696,84.0
2026-04-18T20:06:54.159,1,230,174777,149366,84.0
2026-04-18T20:06:54.199,1,231,174777,149366,84.0
2026-04-18T20:06:54.239,1,232,174777,149366,84.0
2026-04-18T20:06:54.278,1,233,174777,149366,84.0
2026-04-18T20:06:54.319,1,234,174697,149020,84.0
